price,lat,long
216650,47.542,-122.322
210000,47.5166,-122.269
756000,47.6473,-122.407
525000,47.5409,-122.268
432000,47.7015,-122.316
790000,47.5826,-122.378
442000,47.5325,-122.378
408000,47.6987,-122.36
216000,47.5249,-122.37
390000,47.5249,-122.37
265000,47.5135,-122.257
589950,47.5763,-122.408
395000,47.6701,-122.286
418000,47.5411,-122.391
450000,47.5924,-122.294
330000,47.6475,-122.397
978500,47.6455,-122.409
716000,47.6368,-122.354
965000,47.6282,-122.293
425000,47.7253,-122.309
711777,47.5691,-122.391
825000,47.5896,-122.389
210000,47.5275,-122.323
635000,47.6796,-122.39
880000,47.6344,-122.305
515000,47.5696,-122.378
425000,47.6994,-122.347
433500,47.6985,-122.348
450000,47.7,-122.297
480000,47.7097,-122.303
210000,47.4999,-122.268
410000,47.6832,-122.304
665000,47.6163,-122.293
502000,47.7041,-122.353
680000,47.6732,-122.29
405000,47.5221,-122.39
210000,47.5828,-122.382
635000,47.6711,-122.379
750000,47.6819,-122.271
155000,47.5266,-122.316
202000,47.6082,-122.299
580000,47.6659,-122.369
425000,47.7173,-122.33
720000,47.6624,-122.348
645000,47.5545,-122.354
762000,47.6373,-122.35
770000,47.6675,-122.276
639000,47.6483,-122.404
525000,47.5682,-122.284
820000,47.6777,-122.306
521450,47.5713,-122.397
390000,47.6903,-122.34
430000,47.5587,-122.393
526000,47.6739,-122.396
550000,47.6475,-122.359
325000,47.5135,-122.257
365000,47.548,-122.373
825050,47.6752,-122.3
690000,47.6834,-122.306
390000,47.5433,-122.375
385000,47.6959,-122.376
580000,47.6779,-122.371
704300,47.5749,-122.291
227064,47.54,-122.275
925000,47.6784,-122.277
400000,47.6914,-122.287
703011,47.6473,-122.406
363000,47.5669,-122.372
565000,47.6692,-122.325
445000,47.6791,-122.362
761000,47.6235,-122.306
555750,47.5545,-122.288
262500,47.5362,-122.29
515000,47.676,-122.281
462500,47.551,-122.395
458000,47.7032,-122.306
845000,47.6513,-122.406
599999,47.6927,-122.338
470000,47.5738,-122.315
661000,47.5638,-122.38
282000,47.7259,-122.328
480000,47.5305,-122.391
625000,47.6248,-122.319
750500,47.6724,-122.317
292000,47.5157,-122.256
399950,47.6,-122.298
545000,47.6053,-122.306
526000,47.6854,-122.291
330600,47.6829,-122.375
550500,47.7219,-122.358
430000,47.5653,-122.37
260600,47.5425,-122.376
825000,47.6722,-122.349
631000,47.6814,-122.288
579100,47.6755,-122.331
489000,47.6804,-122.319
240000,47.5177,-122.354
628000,47.6876,-122.298
810000,47.6821,-122.267
438000,47.5511,-122.386
340000,47.5517,-122.381
552000,47.6654,-122.355
790000,47.6698,-122.325
775000,47.6641,-122.357
393500,47.5626,-122.382
360000,47.5101,-122.246
400800,47.564,-122.379
585000,47.6436,-122.405
360000,47.698,-122.366
665900,47.5129,-122.388
470000,47.5318,-122.286
527000,47.7226,-122.299
875000,47.6835,-122.342
410000,47.571,-122.392
373000,47.5237,-122.353
550000,47.7056,-122.34
369000,47.6904,-122.393
755000,47.6423,-122.329
509500,47.6375,-122.387
486700,47.7001,-122.351
527500,47.6697,-122.338
475000,47.6522,-122.366
268000,47.5405,-122.293
700000,47.6374,-122.324
710000,47.6418,-122.351
445000,47.6897,-122.285
384400,47.7174,-122.317
865000,47.604,-122.288
375000,47.5379,-122.386
210000,47.7339,-122.337
489950,47.6769,-122.371
593500,47.6711,-122.324
544500,47.6746,-122.325
912000,47.6901,-122.356
534950,47.7046,-122.316
430000,47.7053,-122.303
585000,47.6441,-122.385
599000,47.7005,-122.358
326500,47.5649,-122.358
358803,47.7024,-122.346
330000,47.5446,-122.296
649950,47.6451,-122.375
316000,47.7298,-122.355
600000,47.6822,-122.326
430000,47.5596,-122.27
834500,47.6442,-122.406
402500,47.5462,-122.277
395000,47.6508,-122.383
496752,47.586,-122.295
227000,47.7274,-122.337
705000,47.5589,-122.264
622000,47.6729,-122.379
561500,47.6975,-122.316
752000,47.6938,-122.34
715000,47.5404,-122.268
562000,47.6698,-122.325
360000,47.5338,-122.381
659950,47.6423,-122.375
458500,47.5438,-122.385
259950,47.5213,-122.357
525000,47.6841,-122.291
926300,47.6352,-122.358
750000,47.6731,-122.326
318000,47.7099,-122.333
639000,47.6719,-122.369
437000,47.7004,-122.371
352800,47.5392,-122.278
458000,47.6604,-122.324
353000,47.5501,-122.296
167500,47.5513,-122.275
700000,47.5068,-122.386
501000,47.6718,-122.291
335000,47.55,-122.312
475000,47.5525,-122.269
660000,47.6805,-122.385
551000,47.6733,-122.383
575000,47.5745,-122.396
796000,47.6429,-122.327
450000,47.6911,-122.348
565000,47.5704,-122.376
680000,47.6529,-122.339
425000,47.5736,-122.393
425000,47.6482,-122.393
475000,47.5507,-122.261
448000,47.5461,-122.377
819000,47.6345,-122.366
685000,47.5536,-122.383
344000,47.6715,-122.382
825000,47.6188,-122.285
476500,47.6929,-122.287
379500,47.5314,-122.378
477590,47.5053,-122.377
490000,47.697,-122.365
470000,47.679,-122.373
500000,47.6198,-122.299
790000,47.6371,-122.279
840000,47.6245,-122.327
263500,47.5305,-122.277
369000,47.5357,-122.365
570000,47.6814,-122.399
415000,47.687,-122.381
197500,47.5525,-122.277
925000,47.7211,-122.283
468000,47.5565,-122.275
355000,47.7232,-122.289
639000,47.6536,-122.41
400000,47.7099,-122.35
520000,47.6029,-122.302
474000,47.6889,-122.362
716000,47.6367,-122.364
564500,47.6909,-122.301
469000,47.6718,-122.388
618000,47.6644,-122.324
400000,47.682,-122.348
535000,47.5317,-122.387
555000,47.6648,-122.363
785200,47.6063,-122.292
369000,47.5299,-122.344
407000,47.6916,-122.341
575000,47.6839,-122.376
875000,47.6384,-122.404
450000,47.7314,-122.3
418000,47.512,-122.249
430000,47.5662,-122.364
195000,47.5054,-122.261
700000,47.6846,-122.294
603000,47.6627,-122.276
530000,47.6403,-122.372
280000,47.5325,-122.282
412000,47.5752,-122.388
454000,47.5694,-122.395
325000,47.7028,-122.321
477000,47.6667,-122.361
370000,47.5822,-122.295
500000,47.5349,-122.384
527200,47.5768,-122.307
549900,47.5052,-122.372
319000,47.5269,-122.264
690000,47.6846,-122.386
345000,47.5235,-122.277
900000,47.5709,-122.408
850000,47.7011,-122.389
643500,47.5656,-122.372
495000,47.5798,-122.383
535000,47.6815,-122.291
799000,47.6978,-122.284
467000,47.6736,-122.375
407500,47.7223,-122.321
291700,47.5328,-122.346
626500,47.6656,-122.335
810000,47.5767,-122.378
316750,47.7146,-122.311
360000,47.5288,-122.345
475000,47.7005,-122.313
125000,47.5252,-122.362
390000,47.5639,-122.4
425000,47.5726,-122.382
725000,47.6631,-122.348
302000,47.6028,-122.312
886000,47.6472,-122.393
540000,47.6821,-122.31
375000,47.5263,-122.356
540000,47.7213,-122.31
570000,47.574,-122.385
670000,47.6113,-122.292
650000,47.6117,-122.297
690000,47.6408,-122.3
413500,47.6959,-122.364
465000,47.7082,-122.338
646000,47.675,-122.39
558000,47.6089,-122.303
354000,47.5311,-122.38
670000,47.6136,-122.297
775000,47.6559,-122.339
333000,47.5362,-122.379
336000,47.7333,-122.302
323000,47.6475,-122.397
328000,47.54,-122.368
572500,47.6807,-122.399
600000,47.6873,-122.321
415000,47.5611,-122.276
800000,47.617,-122.291
420000,47.5427,-122.275
440000,47.5621,-122.394
630000,47.6809,-122.348
538000,47.7203,-122.323
405100,47.6575,-122.395
330000,47.551,-122.276
260000,47.552,-122.31
319000,47.7033,-122.308
220000,47.5128,-122.374
934550,47.597,-122.292
975000,47.6428,-122.411
624000,47.6728,-122.396
600000,47.5561,-122.379
745000,47.6909,-122.339
497000,47.6543,-122.373
716100,47.6563,-122.351
720000,47.6711,-122.331
616000,47.5424,-122.391
538000,47.6793,-122.393
650000,47.6534,-122.409
255000,47.5445,-122.273
370000,47.6918,-122.361
285000,47.5468,-122.293
895000,47.639,-122.347
375000,47.714,-122.283
650500,47.6115,-122.292
480000,47.5808,-122.394
415000,47.5576,-122.317
339950,47.5518,-122.277
550000,47.655,-122.358
430000,47.6953,-122.332
555000,47.6859,-122.395
950000,47.6434,-122.3
719000,47.6827,-122.325
440000,47.5661,-122.375
840000,47.6359,-122.3
175000,47.7149,-122.318
228000,47.526,-122.261
849000,47.688,-122.281
325000,47.5285,-122.345
255000,47.5696,-122.36
562200,47.6991,-122.392
245000,47.5615,-122.28
350000,47.5633,-122.289
455000,47.5652,-122.281
465000,47.6524,-122.353
450000,47.6926,-122.287
653000,47.5409,-122.267
440000,47.5445,-122.375
452000,47.6744,-122.369
278000,47.6147,-122.302
450000,47.6529,-122.411
611000,47.6771,-122.328
568000,47.5891,-122.387
385000,47.5427,-122.356
815000,47.5202,-122.393
690000,47.5226,-122.382
210000,47.5242,-122.362
599000,47.667,-122.335
860000,47.637,-122.4
476900,47.5675,-122.396
567500,47.6769,-122.307
650000,47.5861,-122.391
547000,47.6872,-122.35
365000,47.5334,-122.365
279000,47.5161,-122.374
805000,47.6729,-122.293
419950,47.7183,-122.285
425000,47.6877,-122.395
446000,47.7188,-122.321
226550,47.522,-122.354
764000,47.6801,-122.348
453000,47.6872,-122.349
702500,47.6923,-122.332
798750,47.6607,-122.354
320000,47.57,-122.38
415000,47.5362,-122.376
440000,47.6673,-122.377
515000,47.6609,-122.343
600000,47.6453,-122.327
249000,47.5317,-122.37
397500,47.5215,-122.348
250000,47.5184,-122.366
430000,47.6037,-122.307
670000,47.7241,-122.363
461550,47.5362,-122.267
731100,47.5245,-122.384
740000,47.6947,-122.315
469950,47.7201,-122.301
475000,47.6526,-122.345
395000,47.6897,-122.354
499000,47.7326,-122.342
420000,47.6132,-122.297
267000,47.7124,-122.289
619000,47.678,-122.361
549000,47.6857,-122.349
800000,47.6452,-122.371
832600,47.6601,-122.332
447000,47.705,-122.367
755000,47.6514,-122.369
700000,47.6365,-122.391
754300,47.6648,-122.358
650000,47.7241,-122.369
370000,47.543,-122.29
475000,47.6848,-122.392
169000,47.4971,-122.261
835000,47.5705,-122.381
220000,47.5081,-122.266
243500,47.542,-122.282
525000,47.6275,-122.321
190000,47.5546,-122.274
678500,47.6798,-122.354
792500,47.6423,-122.37
675000,47.5543,-122.398
500000,47.7109,-122.323
648475,47.6406,-122.344
895000,47.6727,-122.297
162500,47.5469,-122.277
383000,47.525,-122.378
760000,47.621,-122.302
532500,47.6842,-122.348
438500,47.5772,-122.307
545500,47.5591,-122.295
450000,47.6825,-122.391
610000,47.6629,-122.277
582000,47.6964,-122.4
294000,47.5655,-122.363
690000,47.6931,-122.283
600000,47.6754,-122.359
495000,47.6942,-122.319
390000,47.7255,-122.327
368000,47.7312,-122.298
469000,47.6688,-122.324
420000,47.6578,-122.39
294950,47.7277,-122.308
335000,47.693,-122.361
520000,47.685,-122.363
499000,47.6693,-122.371
449950,47.6892,-122.319
194990,47.5335,-122.272
530000,47.6677,-122.316
485000,47.6551,-122.36
385000,47.5132,-122.384
625000,47.6364,-122.371
767500,47.6681,-122.338
279000,47.5288,-122.325
320000,47.5513,-122.272
300000,47.5401,-122.292
335000,47.6787,-122.391
404000,47.7164,-122.306
315000,47.7313,-122.343
285000,47.5441,-122.304
779000,47.6449,-122.389
935000,47.6245,-122.316
630000,47.7078,-122.277
823000,47.6024,-122.295
497000,47.6765,-122.302
158000,47.5118,-122.259
290000,47.7069,-122.299
425000,47.5567,-122.273
654000,47.6965,-122.308
525000,47.5959,-122.3
780000,47.7071,-122.276
560000,47.691,-122.387
665000,47.5518,-122.266
540000,47.6046,-122.3
342000,47.731,-122.303
270000,47.5292,-122.323
880000,47.5771,-122.38
300000,47.6974,-122.356
719000,47.5841,-122.383
450000,47.5686,-122.385
372500,47.4964,-122.263
765000,47.6394,-122.28
280000,47.5345,-122.274
640000,47.65,-122.34
366350,47.5354,-122.273
682000,47.6051,-122.311
895000,47.5719,-122.284
425000,47.5391,-122.274
355000,47.5309,-122.347
285000,47.724,-122.323
700000,47.6776,-122.36
435000,47.7027,-122.357
530000,47.5734,-122.412
525000,47.6886,-122.375
681000,47.5677,-122.281
625000,47.706,-122.29
448500,47.5412,-122.286
630000,47.5787,-122.293
578888,47.6626,-122.337
530000,47.6694,-122.279
302282,47.6058,-122.313
370000,47.5282,-122.384
625000,47.6714,-122.28
362000,47.5622,-122.291
181000,47.5798,-122.306
422000,47.7304,-122.308
510000,47.7076,-122.284
489950,47.7076,-122.284
487000,47.6901,-122.382
710000,47.6442,-122.369
874000,47.6723,-122.263
385000,47.572,-122.289
500000,47.5222,-122.379
235000,47.5071,-122.265
320000,47.5728,-122.312
364000,47.5216,-122.374
392000,47.5375,-122.374
480000,47.6619,-122.352
720000,47.6541,-122.329
619950,47.6796,-122.279
415000,47.6833,-122.312
378500,47.6997,-122.305
800000,47.5865,-122.397
689000,47.5434,-122.395
500000,47.67,-122.389
294010,47.5291,-122.351
770000,47.639,-122.31
565000,47.5696,-122.375
339000,47.5308,-122.348
675000,47.7065,-122.279
615000,47.5747,-122.287
499000,47.6776,-122.318
550000,47.5103,-122.382
629000,47.6864,-122.352
404500,47.5949,-122.307
800000,47.6418,-122.372
525000,47.6605,-122.324
565000,47.5571,-122.385
387000,47.5942,-122.298
235000,47.7332,-122.305
365000,47.7332,-122.305
465000,47.6685,-122.365
650000,47.6762,-122.356
375000,47.5533,-122.307
730000,47.6994,-122.349
637800,47.6738,-122.292
417500,47.7248,-122.359
739375,47.6188,-122.308
452000,47.7212,-122.364
730001,47.6862,-122.395
665000,47.6532,-122.34
657000,47.6846,-122.361
450000,47.642,-122.374
258000,47.5111,-122.256
450000,47.6985,-122.348
720168,47.6893,-122.359
652000,47.6746,-122.362
524950,47.6831,-122.381
775000,47.5791,-122.378
435000,47.604,-122.307
250000,47.5549,-122.363
759000,47.5886,-122.288
447500,47.6947,-122.346
980000,47.6729,-122.334
616000,47.6539,-122.408
860000,47.6624,-122.361
254000,47.546,-122.293
560000,47.5482,-122.392
775000,47.6786,-122.36
172000,47.5285,-122.354
295000,47.607,-122.297
370000,47.6546,-122.356
345000,47.6012,-122.296
399000,47.6212,-122.296
605000,47.5743,-122.378
449950,47.6031,-122.303
241000,47.4995,-122.248
400375,47.5296,-122.375
230000,47.5982,-122.299
314200,47.6911,-122.367
535000,47.5567,-122.279
420000,47.565,-122.37
483500,47.5811,-122.404
695000,47.6771,-122.358
595000,47.6509,-122.37
350000,47.5985,-122.298
802000,47.5788,-122.292
925000,47.633,-122.37
575000,47.6561,-122.325
750000,47.6429,-122.371
677000,47.5958,-122.306
575000,47.5447,-122.389
450000,47.5663,-122.285
526000,47.654,-122.346
377500,47.5441,-122.39
440000,47.696,-122.314
514000,47.681,-122.372
420000,47.6787,-122.308
620000,47.6528,-122.331
796000,47.7022,-122.374
807000,47.659,-122.398
425000,47.5513,-122.264
724800,47.6436,-122.303
509007,47.7165,-122.361
685000,47.6018,-122.291
194000,47.5417,-122.357
524950,47.6807,-122.366
780000,47.674,-122.35
286000,47.5469,-122.391
400000,47.7058,-122.315
461000,47.7102,-122.356
925000,47.688,-122.379
524000,47.6515,-122.399
249900,47.5187,-122.363
920000,47.6376,-122.307
263500,47.5198,-122.351
300000,47.7276,-122.307
680000,47.6354,-122.346
450000,47.6581,-122.39
650000,47.6452,-122.369
330000,47.5677,-122.317
750000,47.567,-122.385
510000,47.6854,-122.329
312000,47.7009,-122.317
150000,47.528,-122.359
530000,47.5673,-122.401
760000,47.6748,-122.279
415000,47.6471,-122.397
399950,47.7175,-122.288
827000,47.6831,-122.325
175000,47.5769,-122.372
270000,47.6955,-122.304
330000,47.6146,-122.299
495000,47.595,-122.306
686000,47.7145,-122.369
361500,47.6842,-122.365
590300,47.5602,-122.28
185000,47.5289,-122.272
345000,47.6078,-122.307
650000,47.6894,-122.35
309950,47.5395,-122.369
590000,47.6996,-122.31
863500,47.6104,-122.303
517500,47.6453,-122.403
700000,47.6891,-122.331
699000,47.7259,-122.361
337500,47.5254,-122.318
300000,47.7049,-122.349
525000,47.6847,-122.291
382000,47.6058,-122.3
575000,47.6371,-122.393
626700,47.6402,-122.357
650000,47.6662,-122.338
471000,47.5521,-122.373
499922,47.682,-122.365
445000,47.567,-122.318
346000,47.5726,-122.308
450000,47.5536,-122.286
275000,47.5531,-122.307
421500,47.6051,-122.298
337500,47.5697,-122.395
575000,47.6784,-122.361
299950,47.5311,-122.373
535000,47.6505,-122.384
650000,47.622,-122.3
672000,47.6845,-122.375
606000,47.7213,-122.365
360000,47.6958,-122.343
375000,47.7197,-122.328
635000,47.6224,-122.326
280000,47.5642,-122.379
332500,47.5717,-122.287
525000,47.5892,-122.309
335950,47.5119,-122.386
394475,47.6929,-122.379
848000,47.664,-122.31
675000,47.6195,-122.313
560000,47.5233,-122.386
670000,47.6265,-122.323
625000,47.667,-122.333
241000,47.5075,-122.262
885000,47.6737,-122.304
799200,47.6227,-122.323
270000,47.519,-122.26
550000,47.6033,-122.303
490000,47.554,-122.308
670000,47.6604,-122.29
751750,47.6238,-122.311
580000,47.6962,-122.314
580000,47.6122,-122.298
733000,47.6816,-122.31
295000,47.5108,-122.257
376000,47.7162,-122.349
212700,47.5375,-122.374
400000,47.5396,-122.269
455850,47.5684,-122.3
755000,47.6476,-122.356
260000,47.6147,-122.3
430000,47.6147,-122.3
439500,47.6878,-122.285
380000,47.5653,-122.369
299900,47.7289,-122.34
852000,47.5514,-122.263
582500,47.7044,-122.372
384000,47.586,-122.313
817000,47.6431,-122.359
263300,47.5273,-122.265
842500,47.6736,-122.323
850000,47.6736,-122.323
280000,47.525,-122.389
356000,47.6744,-122.383
690500,47.6283,-122.301
350000,47.5895,-122.311
480000,47.5577,-122.297
303000,47.5708,-122.288
549000,47.6809,-122.351
345000,47.5194,-122.375
473000,47.6488,-122.385
470000,47.7009,-122.301
565000,47.67,-122.284
695000,47.5506,-122.395
722500,47.6948,-122.395
775000,47.6656,-122.406
375000,47.5055,-122.26
940000,47.6332,-122.362
445000,47.6684,-122.368
595000,47.5936,-122.301
343566,47.5312,-122.392
550000,47.5535,-122.377
490000,47.6757,-122.362
950000,47.6289,-122.309
810000,47.5925,-122.391
313300,47.5754,-122.414
360000,47.554,-122.306
550000,47.6598,-122.349
362000,47.7201,-122.308
503500,47.6513,-122.386
775000,47.6802,-122.358
360000,47.5304,-122.353
405000,47.6604,-122.401
690000,47.6838,-122.362
250800,47.5309,-122.354
941000,47.6659,-122.327
439000,47.5249,-122.319
393000,47.6914,-122.352
450000,47.5227,-122.372
539000,47.6543,-122.347
442500,47.7249,-122.298
598200,47.5508,-122.268
750000,47.6428,-122.302
346100,47.5516,-122.382
805000,47.5773,-122.406
269000,47.5385,-122.355
330000,47.5434,-122.293
535000,47.5011,-122.375
580000,47.6944,-122.288
538900,47.548,-122.356
432000,47.5388,-122.387
908800,47.5873,-122.29
500000,47.6726,-122.386
470000,47.6848,-122.389
740000,47.6451,-122.35
425000,47.5449,-122.388
675000,47.5714,-122.385
814000,47.5542,-122.265
460000,47.7165,-122.319
425000,47.7083,-122.308
354000,47.5512,-122.371
575575,47.6842,-122.341
829900,47.6642,-122.291
371500,47.52,-122.365
313000,47.6967,-122.342
735000,47.6849,-122.376
358000,47.565,-122.284
515000,47.6668,-122.285
455000,47.6853,-122.366
463000,47.5495,-122.377
523000,47.6962,-122.312
870000,47.6655,-122.363
590000,47.6833,-122.398
369950,47.7125,-122.32
650000,47.6726,-122.298
509990,47.5503,-122.285
235000,47.7064,-122.342
275000,47.5196,-122.371
458500,47.6937,-122.298
750000,47.6954,-122.292
640000,47.6768,-122.31
990000,47.6413,-122.354
480000,47.5755,-122.289
305000,47.7325,-122.343
703300,47.6847,-122.368
385000,47.534,-122.346
319000,47.5162,-122.274
345000,47.5518,-122.37
380000,47.6902,-122.306
299950,47.5274,-122.345
430000,47.6876,-122.395
333000,47.5263,-122.286
320000,47.6931,-122.342
415000,47.5517,-122.268
969000,47.5619,-122.405
339888,47.5257,-122.357
535000,47.6721,-122.323
425000,47.5294,-122.357
408000,47.6998,-122.366
310000,47.6886,-122.378
700000,47.6465,-122.357
390000,47.6042,-122.303
599000,47.6744,-122.353
385000,47.5699,-122.287
599000,47.6886,-122.361
580000,47.5561,-122.377
270000,47.5517,-122.36
457500,47.5549,-122.311
340000,47.6946,-122.328
657500,47.6597,-122.29
350000,47.5501,-122.261
428000,47.5437,-122.291
508000,47.6304,-122.301
320000,47.6875,-122.392
772500,47.6791,-122.402
406100,47.6916,-122.34
685000,47.6466,-122.304
461000,47.7181,-122.371
550000,47.6828,-122.353
425000,47.5949,-122.296
435000,47.6802,-122.298
276000,47.5346,-122.353
543000,47.5175,-122.393
495000,47.5137,-122.252
900000,47.6321,-122.371
250000,47.5289,-122.28
225000,47.5294,-122.361
336000,47.4958,-122.262
410500,47.727,-122.339
250000,47.5576,-122.277
570000,47.5576,-122.277
655000,47.6514,-122.407
710000,47.6501,-122.395
546000,47.6444,-122.357
540000,47.6827,-122.289
435000,47.6832,-122.286
284000,47.5361,-122.351
417500,47.6901,-122.362
375000,47.6835,-122.387
280000,47.5195,-122.374
612000,47.6102,-122.309
591000,47.6155,-122.3
650000,47.6438,-122.403
499000,47.7195,-122.371
649950,47.6949,-122.389
420000,47.7321,-122.353
375000,47.7275,-122.336
588000,47.6892,-122.386
640000,47.5577,-122.396
299000,47.5246,-122.325
447500,47.6032,-122.31
690000,47.6102,-122.314
355000,47.6982,-122.347
515000,47.6681,-122.362
303100,47.509,-122.251
385000,47.719,-122.307
525000,47.5671,-122.394
356200,47.5102,-122.241
560000,47.6489,-122.337
513000,47.6751,-122.379
365000,47.6767,-122.388
368000,47.55,-122.356
870000,47.5846,-122.291
750000,47.5424,-122.381
725000,47.6645,-122.342
870000,47.6744,-122.353
466750,47.7181,-122.316
802500,47.5426,-122.262
460000,47.6986,-122.286
631000,47.6156,-122.299
584000,47.6894,-122.391
667000,47.6746,-122.4
390000,47.5427,-122.302
465000,47.5551,-122.273
560000,47.6264,-122.302
499950,47.6619,-122.351
360000,47.5381,-122.267
990000,47.6415,-122.392
485000,47.5499,-122.394
587206,47.6592,-122.349
482000,47.6399,-122.32
411500,47.536,-122.358
765000,47.5687,-122.374
515000,47.6896,-122.331
330000,47.6931,-122.379
350000,47.7263,-122.289
528000,47.5407,-122.379
304700,47.7291,-122.337
500000,47.5807,-122.397
750000,47.6134,-122.308
378500,47.7262,-122.285
360000,47.7268,-122.311
445000,47.6783,-122.298
605000,47.6341,-122.361
721000,47.561,-122.398
605000,47.6121,-122.294
738000,47.5839,-122.383
303000,47.7325,-122.343
530000,47.5598,-122.27
180000,47.565,-122.291
443500,47.6802,-122.306
482500,47.7181,-122.308
835000,47.6596,-122.28
710000,47.5237,-122.391
565000,47.7042,-122.37
568000,47.5536,-122.399
500000,47.6719,-122.396
758800,47.6589,-122.276
630000,47.6747,-122.393
875000,47.6638,-122.329
457500,47.5553,-122.286
900000,47.6461,-122.317
235000,47.5354,-122.278
467500,47.7129,-122.304
500000,47.7062,-122.311
630000,47.7037,-122.308
304000,47.6005,-122.306
369000,47.5283,-122.286
500007,47.6928,-122.323
520000,47.6722,-122.384
425000,47.5663,-122.274
375000,47.6076,-122.298
560000,47.67,-122.392
325000,47.5549,-122.356
350000,47.5354,-122.28
659500,47.6737,-122.283
410000,47.7329,-122.343
710000,47.7134,-122.361
606400,47.6475,-122.371
540000,47.5031,-122.372
440000,47.6178,-122.292
485000,47.6947,-122.311
295000,47.7027,-122.355
767500,47.6634,-122.359
506000,47.7221,-122.371
654000,47.6417,-122.397
710000,47.6482,-122.402
547000,47.6743,-122.299
285000,47.6865,-122.397
570000,47.5876,-122.391
400000,47.6944,-122.366
555000,47.5762,-122.412
286000,47.5437,-122.28
305000,47.7072,-122.336
970000,47.6966,-122.315
595000,47.6455,-122.352
295000,47.5124,-122.372
340500,47.6956,-122.304
280000,47.7011,-122.336
483000,47.5705,-122.392
445500,47.7131,-122.283
379900,47.5273,-122.345
922000,47.6983,-122.397
340000,47.5298,-122.28
849000,47.5662,-122.404
907000,47.66,-122.282
395000,47.6824,-122.38
250000,47.6155,-122.306
295000,47.584,-122.375
740000,47.6756,-122.308
880000,47.5828,-122.291
585000,47.648,-122.386
450000,47.6361,-122.399
350000,47.6954,-122.375
560000,47.6865,-122.32
311000,47.5255,-122.265
679000,47.6691,-122.294
552000,47.511,-122.251
663500,47.6784,-122.304
339950,47.5867,-122.311
575000,47.705,-122.299
605000,47.6958,-122.29
277000,47.5313,-122.36
545000,47.6708,-122.297
615000,47.6478,-122.383
597000,47.73,-122.315
520500,47.6997,-122.319
825000,47.5917,-122.29
245000,47.5155,-122.255
830200,47.6538,-122.393
305000,47.5293,-122.271
320000,47.5294,-122.354
359000,47.5942,-122.296
441000,47.6726,-122.32
375000,47.5838,-122.382
580000,47.6521,-122.398
365000,47.697,-122.319
295000,47.5215,-122.33
406500,47.5637,-122.395
614905,47.7211,-122.31
549000,47.6811,-122.383
499100,47.6978,-122.316
676101,47.6743,-122.269
465000,47.6828,-122.395
450000,47.6066,-122.304
403250,47.7307,-122.29
579000,47.5233,-122.386
380500,47.6929,-122.342
935000,47.6133,-122.306
450000,47.6915,-122.312
410000,47.5972,-122.296
160000,47.5202,-122.351
809000,47.6312,-122.307
183750,47.5293,-122.285
625000,47.6352,-122.352
165000,47.5423,-122.351
575000,47.6296,-122.3
578000,47.6873,-122.385
382000,47.6699,-122.393
563000,47.7067,-122.282
725000,47.6816,-122.374
270000,47.7276,-122.312
505000,47.5635,-122.394
678940,47.6757,-122.309
387500,47.6145,-122.295
256000,47.5186,-122.358
367500,47.5788,-122.41
390000,47.5686,-122.286
539950,47.6987,-122.365
445800,47.7119,-122.319
430000,47.5404,-122.387
715000,47.7081,-122.277
560000,47.7328,-122.288
449000,47.5976,-122.295
275000,47.551,-122.376
285000,47.5601,-122.363
257000,47.592,-122.295
377000,47.6968,-122.297
550000,47.6737,-122.365
339000,47.5296,-122.379
481500,47.6913,-122.366
865000,47.6391,-122.36
550000,47.6646,-122.339
645000,47.6741,-122.323
507200,47.6159,-122.306
416500,47.5309,-122.382
460000,47.6897,-122.337
492000,47.6897,-122.294
345000,47.5447,-122.394
960000,47.6402,-122.314
670000,47.5346,-122.391
365000,47.5419,-122.289
219950,47.5328,-122.275
864000,47.6753,-122.278
385000,47.5799,-122.305
345000,47.6013,-122.299
600000,47.67,-122.295
345000,47.5492,-122.3
376500,47.7326,-122.307
775000,47.6828,-122.267
450000,47.6751,-122.362
760000,47.7077,-122.371
500000,47.7013,-122.369
592500,47.6384,-122.403
458000,47.7132,-122.321
216000,47.5039,-122.266
645000,47.7128,-122.365
249900,47.5433,-122.283
410000,47.5859,-122.385
925000,47.6768,-122.39
340000,47.5426,-122.387
299800,47.5185,-122.376
626000,47.6498,-122.321
565000,47.6853,-122.362
978000,47.6604,-122.28
345000,47.6977,-122.349
275000,47.5393,-122.351
250000,47.5369,-122.291
460000,47.723,-122.353
440150,47.7184,-122.355
375000,47.557,-122.395
721000,47.6963,-122.367
658000,47.6368,-122.351
620000,47.6413,-122.346
276000,47.5317,-122.276
329000,47.5122,-122.383
403500,47.734,-122.353
585000,47.6373,-122.369
338000,47.5287,-122.367
400000,47.7157,-122.284
325000,47.5272,-122.276
440000,47.5573,-122.282
580000,47.6827,-122.376
875000,47.6838,-122.332
299500,47.5158,-122.376
485000,47.6924,-122.321
750000,47.6726,-122.39
455000,47.6994,-122.354
745000,47.5726,-122.373
685900,47.691,-122.387
250000,47.5198,-122.373
265000,47.7081,-122.342
599000,47.551,-122.272
712500,47.5459,-122.265
490000,47.6864,-122.311
511500,47.6854,-122.288
299000,47.5293,-122.274
597000,47.688,-122.383
659000,47.704,-122.3
540000,47.6756,-122.3
725000,47.5731,-122.408
342450,47.7339,-122.336
328000,47.5303,-122.346
